1.136,8.489,5.972,8.473,10.623,10.02,12.245,15.933,21.583,35.386,59.089,137.71,220.612,382.326,674.663,1250.19,2275.81,4428.21,8899.54
1.13,8.987,5.673,8.814,10.664,10.04,12.289,15.914,21.799,35.108,56.351,137.465,221.044,384.921,679.576,1253.23,2276.16,4422.23,8530.82
1.129,8.458,6.029,8.646,10.577,10.078,12.508,15.689,21.399,38.07,56.162,137.279,219.907,382.829,678.554,1254.76,2289.65,4428.34,8481.04
1.153,8.418,5.757,8.366,10.558,10.076,12.793,15.898,21.39,35.352,56.344,138.076,220.37,388.372,673.113,1251.27,2264.98,4423.82,8521.58
1.137,8.428,5.871,8.654,10.573,10.279,12.371,15.953,21.448,35.253,56.337,137.216,223.488,384.028,677.323,1247.95,2279.54,4430.3,8489.25
1.138,8.765,5.94,8.45,10.532,10.056,12.457,15.583,21.487,35.266,56.36,137.865,222.415,382.988,678.223,1248.3,2265.96,4429.04,8517.32
1.095,8.518,5.712,8.582,10.582,10.047,12.419,15.716,21.414,35.427,55.798,140.649,221.909,384.193,678.049,1251.82,2284.22,4432.58,8502.49
1.15,8.51,5.981,8.32,10.568,9.915,16.175,15.984,21.387,35.256,56.15,135.059,220.37,382.056,674.971,1251.64,2280.49,4462.5,8519.81
1.198,8.459,5.752,8.281,10.684,10.018,13.367,15.69,21.624,35.153,56.182,134.714,223.459,383.369,677.825,1250.22,2263.98,4417.77,8500.61
1.276,8.378,5.95,8.471,10.654,9.999,12.482,15.886,21.398,35.136,56.07,134.601,220.414,382.09,675.873,1248.45,2273.01,4447.78,8491.2
1.186,8.558,6.206,8.437,10.682,9.991,12.412,15.792,21.356,35.21,56.026,134.125,221.081,381.644,682.316,1256.1,2272.59,4433.32,8495.53
1.152,8.433,5.684,8.441,10.652,9.878,12.285,15.661,21.328,35.057,56.016,134.97,221.401,385.693,678.971,1250.91,2272.36,4412.23,8497.99
1.125,8.452,5.969,8.63,10.643,10.182,12.258,15.787,21.475,35.208,56.293,134.831,221.12,381.561,675.009,1241.43,2268.96,4428.98,8510.19
1.134,8.522,5.681,8.311,10.654,9.95,12.313,15.841,21.654,35.141,56.172,134.759,224.404,382.121,675.484,1248.25,2270.02,4430.5,8498.35
1.333,8.498,6.016,8.387,10.655,9.959,12.145,15.735,21.356,35.49,56.06,138.575,221.175,385.216,679.527,1248.14,2269.15,4428.43,8509
1.238,8.527,5.759,8.467,10.606,14.523,12.624,15.81,24.537,35.101,55.911,135.998,222.741,382.209,680.277,1249.43,2284.22,4447.66,8514.08
1.187,8.575,6.029,8.418,10.612,10.675,12.418,15.953,21.755,35.038,56.009,136.16,222.072,387.089,676.401,1253.46,2275.34,4431.7,8508.21
1.117,8.439,5.718,8.322,10.698,10.706,12.322,16.059,21.596,34.993,57.663,136.489,224.125,386.513,678.57,1247.48,2279.18,4432.18,8495.61
1.163,8.548,6.173,8.289,10.592,10.419,12.366,15.965,21.399,34.979,55.752,136.073,221.939,386.012,677.644,1249.43,2275.73,4445.52,8525
1.117,8.528,5.688,8.269,10.608,10.391,12.489,15.618,21.478,34.785,54.808,136.057,222.272,385.077,675.243,1253.87,2267.25,4426.6,8491.49
1.162,8.758,5.888,8.466,10.556,10.941,12.311,15.758,21.607,34.853,54.443,136.286,221.161,382.081,678.596,1250.99,2265.14,4427.97,8521.63
1.147,8.43,5.708,8.388,10.751,10.678,12.184,16.042,21.538,35.482,54.657,139.756,221.159,382.401,677.605,1251.44,2275.99,4436.23,8482.4
1.124,8.642,5.976,8.283,10.627,10.47,12.395,15.957,21.751,35.307,54.682,136.34,226.573,384.843,675.699,1250.09,2284.75,4427.04,8451.97
1.148,8.541,5.789,8.344,10.645,10.595,12.264,15.936,21.461,35.155,54.476,135.929,225.183,381.125,679.712,1255.99,2302.03,4431.28,8494.8
1.121,8.606,6.031,8.441,10.677,10.607,12.445,15.641,21.645,35.611,54.971,136.633,224.272,383.112,678.089,1257.48,2273.72,4423.43,8507.39
1.139,8.521,5.976,8.325,10.633,10.251,12.303,15.844,21.418,34.983,54.65,136.976,223.837,381.529,673.615,1255.41,2263.06,4415.67,8519.36
1.165,8.442,5.803,8.343,10.59,10.684,12.176,15.914,21.88,34.935,54.691,137.334,225.682,381.069,676.62,1250.49,2276.76,4426.64,8501.92
1.187,8.505,5.963,8.357,14.521,10.337,12.232,15.822,21.559,35.036,54.893,136.649,221.19,383.732,679.566,1256.7,2275.95,4428.11,8493.39
1.309,8.6,5.785,8.378,10.842,10.694,12.314,15.761,21.456,35.19,54.747,139.553,221.356,382.893,674.187,1246.01,2278.42,4434.6,8484.33
1.133,8.408,6.055,8.416,10.594,10.652,12.128,15.918,21.42,35.397,55.072,134.305,222.15,385.702,676.616,1246.56,2279.88,4431.23,8516.77
1.12,8.408,5.787,8.28,10.722,10.221,12.635,15.599,21.43,37.415,54.704,134.305,222.441,384.076,675.304,1245.69,2280.27,4429.55,8543.32
1.13,8.528,6.005,8.377,10.752,10.547,12.264,15.706,21.624,36.942,54.648,133.997,224.61,384.372,673.31,1255.85,2288.26,4432.21,8498.9
1.162,8.656,5.761,8.296,10.596,10.235,12.232,15.442,21.571,37.868,54.73,134.454,221.194,384.554,674.786,1244.4,2276.04,4414.23,8536.25
1.166,8.54,5.72,8.363,10.683,10.836,12.373,16.149,21.767,36.856,54.573,134.7,221.399,381.887,674.259,1252.64,2281.44,4426.2,8486.12
1.108,8.614,6.206,8.479,10.623,10.677,12.469,15.594,21.591,36.701,54.581,134.188,220.856,382.171,672.78,1250.32,2267.98,4422.77,8508.03
1.149,15.172,5.748,8.374,10.665,10.336,12.493,15.727,22.022,36.441,54.538,134.567,224.803,386.219,680.706,1251.41,2291.5,4434.58,8535.28
1.112,9.476,6.005,8.295,10.712,10.473,12.353,15.823,21.655,36.441,56.595,139.069,223.006,383.37,679.199,1251,2271.52,4416.65,8518.52
1.158,8.526,5.737,11.341,10.563,10.473,12.468,15.894,21.492,36.144,54.825,134.696,223.698,386.468,673.686,1245.58,2260.2,4430.54,8518.09
1.121,8.477,6.04,8.591,10.677,10.194,12.398,15.694,21.441,36.633,54.177,134.606,223.83,383.438,677.297,1255.38,2290.92,4415.57,8514.91
1.519,8.521,5.755,8.325,10.644,10.446,12.59,16.143,21.495,36.202,54.624,134.656,223.124,383.838,675.743,1246.77,2283.32,4422.29,8509.41
1.183,8.606,5.972,8.364,10.631,10.383,12.412,15.725,21.48,36.629,54.406,134.715,223.592,386.137,672.187,1248.18,2273.89,4441.12,8527.15
1.153,8.468,5.993,8.399,10.669,10.413,12.408,15.851,21.534,36.163,54.536,134.567,221.457,383.212,675.872,1253.88,2269.47,4409.12,8897.75
1.164,8.656,5.944,8.384,10.652,10.674,12.389,15.853,21.404,36.628,54.46,134.051,221.586,385.901,679.805,1246.68,2273.96,4438.32,8511.75
1.139,8.489,5.756,8.597,10.747,10.523,12.279,15.715,21.677,36.705,54.981,137.656,220.93,383.781,679.493,1258.11,2271.08,4436.11,8508.17
1.125,8.541,5.707,8.343,10.638,10.376,12.404,16.161,21.68,36.693,54.707,136.028,225.694,384.18,679.753,1281.07,2274.41,4428.89,8495.32
1.182,8.539,5.973,8.334,10.653,10.635,12.235,15.771,21.617,36.282,54.362,135.553,222.525,385.29,677.608,1255.92,2253.32,4479.24,8533.69
1.111,8.602,5.762,8.27,10.602,10.281,12.269,15.988,21.345,36.52,54.586,135.422,221.948,382.47,677.278,1253.1,2274.43,4682.19,8494.38
1.134,8.52,5.847,8.265,10.645,10.474,12.552,15.758,21.496,36.504,54.449,135.121,222.019,383.017,677.028,1251.48,2269.55,4668.7,8512.59
1.142,8.62,5.951,8.475,10.677,10.436,12.342,15.716,21.49,36.607,54.513,135.062,222.563,385.512,678.143,1247.11,2275.6,4611.95,8501.67
1.123,8.579,5.729,8.581,10.607,10.435,12.319,15.934,21.391,36.695,54.772,135.387,223.193,382.32,679.861,1257.18,2281.88,4616.08,8515.27
1.199,8.58,5.958,8.308,10.678,10.391,12.36,15.625,21.459,36.622,54.975,135.118,222.004,388.608,679.519,1252.05,2263.88,4628.27,8486.72
1.214,8.466,5.75,8.339,10.654,10.42,12.389,15.853,21.416,36.664,54.9,138.689,220.962,384.271,676.105,1242.45,2282.74,4647.23,8511.33
1.347,8.426,5.973,8.457,10.717,10.218,12.324,15.735,21.588,36.264,54.998,134.61,220.865,384.995,675.199,1256.36,2275.04,4659.61,8519.85
1.242,8.837,5.7,8.328,10.669,10.272,12.305,19.331,21.607,36.956,54.254,134.887,223.038,400.621,672.679,1259.59,2313.52,4537.43,8526.87
1.234,8.551,5.916,8.439,10.604,10.349,12.147,15.451,21.544,36.343,56.765,134.792,222.184,391.264,679.105,1252.05,2278.17,4453.18,8500.91
1.15,8.762,6.047,8.291,10.652,10.527,12.383,15.295,21.552,36.183,55.071,134.966,220.601,395.366,679.483,1253.79,2273.23,4602.66,8516.5
1.128,8.568,5.693,8.341,10.655,10.009,12.3,15.175,21.385,36.603,54.591,134.594,222.081,382.282,676.651,1251.98,2274.35,4552.43,8519.43
1.18,8.62,5.954,8.359,10.58,10.407,12.475,15.118,21.525,38.176,54.936,134.919,221.625,392.615,676.966,1254.48,2277.15,4445.39,8504.42
1.106,8.588,5.899,8.34,10.67,10.442,12.515,15.153,21.474,36.499,54.986,137.797,223.694,390.506,681.91,1252.68,2271.33,4556.38,8514.19
1.136,8.503,5.704,8.376,10.586,10.697,12.307,14.991,21.626,36.258,54.655,136.394,222.007,384.748,675.395,1245.83,2277.77,4409.62,8511.5
1.166,8.585,5.681,8.502,10.602,10.324,12.133,15.118,21.496,36.259,54.318,137.352,222.88,389.864,678.286,1247.99,2290.23,4448.76,8863.5
1.155,8.959,5.987,8.408,10.744,10.367,12.115,15.053,24.618,36.16,54.364,136.998,221.483,384.238,680.251,1253.22,2274.68,4461.83,9318.31
1.143,8.586,5.724,8.368,10.605,10.708,12.228,14.944,22.755,36.396,54.86,136.732,223.088,387.003,675.318,1247.79,2273.37,4469,8503.78
1.128,9.023,5.729,8.335,10.69,10.789,12.317,15.14,22.396,36.413,54.854,136.401,221.659,386.731,677.501,1252.27,2271.45,4417.31,8779.56
1.126,8.544,5.955,8.327,10.613,10.263,12.09,15.09,22.415,36.455,54.75,136.269,221.442,382.131,679.524,1254.21,2261.03,4456.43,8987.43
1.125,8.703,9.518,8.311,10.602,10.298,12.373,15.315,22.62,36.305,54.628,146.456,222.002,383.191,674.364,1248.44,2268.8,4440.69,9138.34
1.144,8.62,6.18,8.586,10.606,10.28,12.254,15.242,22.327,36.39,54.938,135.982,221.789,387.894,679.134,1249.85,2270.85,4429.33,9149.23
1.294,8.701,5.834,8.3,10.64,10.846,12.467,15.097,22.181,36.504,55.038,135.219,223.696,384.369,677.452,1250.89,2270.2,4428.29,8800.33
1.15,8.636,5.99,8.294,10.599,14.565,12.281,15.333,22.271,36.13,54.487,135.688,221.737,387.794,672.293,1250.86,2270.07,4429.55,8929.73
1.142,8.444,5.678,8.348,10.554,11.878,12.126,15.137,22.227,36.514,54.712,135.338,221.764,382.264,680.571,1253.41,2259.2,4435.02,8735.39
1.304,8.515,5.833,8.311,10.613,10.418,12.27,15.366,22.337,36.144,54.549,135.818,221.333,383.57,684.649,1247.81,2268.38,4413.59,8843.68
1.267,8.568,6.109,8.301,10.561,10.715,12.651,15.279,22.308,36.207,54.552,135.712,223.79,386.9,685.31,1244.23,2275.46,4441.31,8775.59
1.116,8.577,5.8,8.359,10.646,10.278,12.47,15.194,22.143,36.004,57.498,135.74,222.959,383.302,681.767,1247.54,2275.72,4450.05,8728.16
1.149,8.641,5.712,8.303,10.695,10.319,12.303,15.122,22.396,36.189,54.911,137.039,222.412,395.011,677.489,1249.58,2279.8,4421.57,8719.46
1.167,8.703,6.159,8.314,10.858,10.641,12.342,15.21,22.366,36.336,54.361,134.947,222.749,386.413,677.499,1256.54,2279.5,4433.97,8761.76
1.162,8.653,5.735,8.479,10.672,10.769,12.234,15.114,22.2,36.249,54.496,135.261,225.075,382.653,679.025,1251.17,2284.58,4423.41,8937.97
1.136,8.542,6.043,8.336,10.66,10.423,12.316,15.413,22.208,36.406,54.704,135.22,223.025,385.789,679.627,1248.56,2263.27,4439.28,8728.52
1.139,8.372,6.013,8.321,10.595,10.247,12.322,15.674,22.558,36.309,54.494,134.724,221.495,383.707,682.39,1251.39,2268.12,4427.4,9074.26
1.141,8.514,6.044,8.434,10.572,10.334,12.149,15.187,22.508,36.393,54.884,134.758,221.466,382.315,676.64,1251.41,2268.22,4436.26,8867.48
1.132,8.553,6.115,8.386,10.728,10.385,12.137,15.318,22.177,36.032,54.66,135.457,221.79,388.344,681.477,1247.62,2268.52,4446.44,8817.93
1.122,8.87,5.803,8.313,10.632,10.757,12.247,14.947,22.411,36.07,54.542,137.845,223.1,384.879,678.919,1250.15,2270.58,4430.22,9055.89
1.145,8.707,6.026,8.457,10.602,10.497,12.469,15.272,22.251,36.067,54.883,135.294,221.504,388.17,679.475,1249.73,2283.24,4425.8,8674.09
